source	target	interaction	symmetry	weight	negation
at3g52080	at5g49540	ppi	symmetrical	1.0	affirmative
at3g13670	at5g52860	ppi	symmetrical	1.0	affirmative
at2g39290	at4g30850	ppi	symmetrical	1.0	affirmative
at3g27960	at5g22310	ppi	symmetrical	0.0	affirmative
at2g20180	at3g18080	positive_regulation	asymmetrical	1.0	affirmative
at1g52290	at5g25752	ppi	symmetrical	1.0	affirmative
at3g66654	at4g36850	ppi	symmetrical	1.0	affirmative
at1g58340	at2g41820	ppi	symmetrical	1.0	affirmative
at2g23093	at3g23410	ppi	symmetrical	0.0	affirmative
at1g52250	at3g17668	ppi	symmetrical	1.0	affirmative
at1g63700	at3g45640	positive_regulation	asymmetrical	1.0	affirmative
at3g17440	at3g25805	ppi	symmetrical	1.0	affirmative
at4g39350	at5g06100	ppi	symmetrical	1.0	affirmative
at2g44950	at5g65683	ppi	symmetrical	1.0	affirmative
at1g17280	at2g39360	ppi	symmetrical	1.0	affirmative
at1g01070	at1g21240	ppi	symmetrical	1.0	affirmative
at3g17000	at4g26770	ppi	symmetrical	1.0	affirmative
at1g77110	at5g03545	ppi	symmetrical	1.0	affirmative
at1g17280	at3g15710	ppi	symmetrical	1.0	affirmative
at1g56650	at4g09820	ppi	symmetrical	1.0	affirmative
at1g23090	at5g49540	ppi	symmetrical	1.3292011565	affirmative
at1g72180	at4g17615	ppi	symmetrical	1.0	affirmative
at4g30190	at4g30850	ppi	symmetrical	1.0	affirmative
at1g67320	at3g26090	ppi	symmetrical	1.0	affirmative
at5g09470	at5g49890	ppi	symmetrical	1.0	affirmative
at1g75040	at5g42980	ppi	symmetrical	1.0	affirmative
at1g21870	at2g35520	ppi	symmetrical	1.0	affirmative
at1g17280	at3g11810	ppi	symmetrical	1.0	affirmative
at1g31812	at2g32040	ppi	symmetrical	1.0	affirmative
at3g45430	at4g21940	ppi	symmetrical	1.0	affirmative
at4g20790	at5g24000	ppi	symmetrical	1.0	affirmative
at3g06470	at3g66654	ppi	symmetrical	1.0	affirmative
at1g01620	at3g29270	ppi	symmetrical	1.0	affirmative
at1g52380	at2g41620	ppi	symmetrical	1.0	affirmative
at2g41705	at4g22730	ppi	symmetrical	1.0	affirmative
at2g41100	at5g48670	ppi	symmetrical	2.619648519	affirmative
at3g66654	at4g00430	ppi	symmetrical	1.0	affirmative
at3g13175	at5g62850	ppi	symmetrical	1.0	affirmative
at3g15710	at3g28220	ppi	symmetrical	1.0	affirmative
at1g07530	at1g66410	ppi	symmetrical	1.0	affirmative
at2g26180	at4g04720	ppi	symmetrical	1.0	affirmative
at3g12180	at3g24660	ppi	symmetrical	1.0	affirmative
at1g76670	at4g35580	ppi	symmetrical	1.0	affirmative
at1g29060	at2g04480	ppi	symmetrical	1.0	affirmative
at1g01610	at1g29060	ppi	symmetrical	1.0	affirmative
at4g19700	at4g20300	ppi	symmetrical	1.0	affirmative
at3g20190	at4g30850	ppi	symmetrical	1.0	affirmative
at3g18800	at5g19410	ppi	symmetrical	1.0	affirmative
at1g11000	at3g45430	ppi	symmetrical	1.0	affirmative
at1g54320	at3g47620	ppi	symmetrical	1.0	affirmative
at1g09380	at2g41705	ppi	symmetrical	1.0	affirmative
at3g43810	at5g56890	ppi	symmetrical	1.0	affirmative
at4g33430	at1g73590	regulation	asymmetrical	1.0	affirmative
at1g18520	at5g55650	ppi	symmetrical	1.0	affirmative
at1g61340	at5g61010	ppi	symmetrical	1.304133225	affirmative
at1g63120	at5g20230	ppi	symmetrical	2.160706791	affirmative
at5g19010	at1g02820	phosphorylation	asymmetrical	1.0	affirmative
at2g45770	at5g03940	ppi	symmetrical	1.0	affirmative
at1g47710	at5g04200	ppi	symmetrical	1.0	affirmative
at3g07540	at5g63030	ppi	symmetrical	0.0	affirmative
at2g26180	at3g44930	ppi	symmetrical	1.0	affirmative
at1g14700	at1g29330	ppi	symmetrical	1.0	affirmative
at1g21240	at5g35870	ppi	symmetrical	1.0	affirmative
at3g56010	at5g11890	ppi	symmetrical	1.0	affirmative
at3g13175	at3g49190	ppi	symmetrical	1.0	affirmative
at1g17280	at2g29410	ppi	symmetrical	1.0	affirmative
at4g26450	at4g35080	ppi	symmetrical	1.0	affirmative
at1g76540	at5g06150	ppi	symmetrical	1.0	affirmative
at1g15610	at4g37680	ppi	symmetrical	1.0	affirmative
at2g26300	at4g30850	ppi	symmetrical	1.0	affirmative
at2g22425	at4g26580	ppi	symmetrical	1.0	affirmative
at2g29650	at3g18800	ppi	symmetrical	1.0	affirmative
at1g80865	at5g40640	ppi	symmetrical	1.0	affirmative
at4g01090	at4g20300	ppi	symmetrical	1.0	affirmative
at3g56950	at5g22290	ppi	symmetrical	1.0	affirmative
at1g03250	at3g01410	ppi	symmetrical	1.0	affirmative
at2g26180	at5g49130	ppi	symmetrical	1.0	affirmative
at3g01440	at3g61150	ppi	symmetrical	1.0	affirmative
at2g33580	at3g54020	ppi	symmetrical	1.0	affirmative
at1g14700	at5g63710	ppi	symmetrical	1.0	affirmative
at1g29060	at4g17340	ppi	symmetrical	1.0	affirmative
at1g10210	at2g46830	phosphorylation	asymmetrical	1.0	affirmative
at1g49620	at3g06720	ppi	symmetrical	1.0	affirmative
at2g41400	at3g27770	ppi	symmetrical	1.0	affirmative
at3g22750	at3g51920	ppi	symmetrical	1.0	affirmative
at5g11890	at5g58050	ppi	symmetrical	1.0	affirmative
at1g59580	at1g60040	phosphorylation	asymmetrical	1.0	affirmative
at5g02620	at5g52420	ppi	symmetrical	1.0	affirmative
at3g51920	at3g58120	ppi	symmetrical	1.55206211	affirmative
at5g13790	at1g70210	positive_regulation	asymmetrical	1.0	affirmative
at2g36010	at1g07270	positive_regulation	asymmetrical	1.0	affirmative
at1g22710	at1g47640	ppi	symmetrical	1.0	affirmative
at3g03210	at5g24010	ppi	symmetrical	1.0	affirmative
at1g17280	at3g05360	ppi	symmetrical	1.0	affirmative
at1g09960	at2g33110	ppi	symmetrical	1.0	affirmative
at1g77110	at2g38330	ppi	symmetrical	1.0	affirmative
at4g13530	at4g34460	ppi	symmetrical	1.0	affirmative
at1g71140	at4g20790	ppi	symmetrical	1.0	affirmative
at1g59580	at3g61060	phosphorylation	asymmetrical	1.0	affirmative
at2g18170	at1g37130	phosphorylation	asymmetrical	1.0	affirmative
at3g52080	at4g23650	ppi	symmetrical	1.0	affirmative
at2g20180	at4g39890	positive_regulation	asymmetrical	1.0	affirmative
at1g29060	at4g39030	ppi	symmetrical	1.0	affirmative
at1g12520	at5g24680	ppi	symmetrical	1.0	affirmative
at1g14700	at3g61750	ppi	symmetrical	1.0	affirmative
at3g12180	at3g18930	ppi	symmetrical	1.0	affirmative
at3g17860	at5g14240	ppi	symmetrical	1.0	affirmative
at3g10640	at5g50440	ppi	symmetrical	1.0	affirmative
at1g11050	at4g14455	ppi	symmetrical	1.0	affirmative
at1g20610	at1g73690	ppi	symmetrical	1.0	affirmative
at2g42360	at4g05370	ppi	symmetrical	1.0	affirmative
at2g07749	at3g12180	ppi	symmetrical	1.0	affirmative
at3g17860	at4g17880	ppi	symmetrical	1.0	affirmative
at2g20180	at3g50750	inhibition	asymmetrical	1.240016465	affirmative
at2g39530	at5g06320	ppi	symmetrical	1.0	affirmative
at2g01275	at3g44930	ppi	symmetrical	1.0	affirmative
at1g65690	at5g47410	ppi	symmetrical	1.3016236145	affirmative
at1g47640	at3g18215	ppi	symmetrical	1.0	affirmative
at1g21240	at1g80300	ppi	symmetrical	1.0	affirmative
at3g49580	at5g60910	ppi	symmetrical	1.0	affirmative
at2g27290	at3g53810	ppi	symmetrical	1.0	affirmative
at3g18780	at3g60600	ppi	symmetrical	1.0	affirmative
at2g27970	at5g10440	ppi	symmetrical	1.0	affirmative
at2g30470	at3g48750	ppi	symmetrical	1.0	affirmative
at2g41705	at4g29450	ppi	symmetrical	1.0	affirmative
at3g08040	at4g28330	ppi	symmetrical	1.0	affirmative
at1g29060	at3g53810	ppi	symmetrical	1.0	affirmative
at3g26090	at4g35770	ppi	symmetrical	1.0	affirmative
at3g43810	at4g37870	ppi	symmetrical	1.0	affirmative
at2g41620	at3g20250	ppi	symmetrical	1.0	affirmative
at2g21237	at4g30850	ppi	symmetrical	1.0	affirmative
at1g49230	at3g08040	ppi	symmetrical	1.0	affirmative
at1g48440	at3g66654	ppi	symmetrical	1.0	affirmative
at2g05830	at5g14170	ppi	symmetrical	1.0	affirmative
at4g00350	at5g42980	ppi	symmetrical	1.0	affirmative
at1g56330	at5g22290	ppi	symmetrical	1.0	affirmative
at3g22840	at5g11890	ppi	symmetrical	1.0	affirmative
at1g21240	at3g26350	ppi	symmetrical	1.0	affirmative
at2g29250	at5g37050	ppi	symmetrical	1.0	affirmative
at1g66340	at3g17000	ppi	symmetrical	1.0	affirmative
at1g14700	at2g31880	ppi	symmetrical	1.0	affirmative
at3g21220	at3g45640	phosphorylation	asymmetrical	1.0	affirmative
at3g20600	at5g13580	ppi	symmetrical	1.0	affirmative
at3g18930	at4g10080	ppi	symmetrical	1.0	affirmative
at3g45640	at1g54830	phosphorylation	asymmetrical	1.0	affirmative
at5g11260	at1g18570	positive_regulation	asymmetrical	1.4713252575	affirmative
at2g33560	at5g20920	ppi	symmetrical	1.0	affirmative
at3g12180	at5g01690	ppi	symmetrical	1.0	affirmative
at4g35620	at4g37630	ppi	symmetrical	1.0	affirmative
at1g80865	at4g16444	ppi	symmetrical	1.0	affirmative
at1g49510	at5g06100	ppi	symmetrical	1.0	affirmative
at1g03130	at4g08150	ppi	symmetrical	1.0	affirmative
at2g41400	at5g27370	ppi	symmetrical	1.0	affirmative
at1g32320	at3g08040	ppi	symmetrical	1.0	affirmative
at2g43140	at5g22330	ppi	symmetrical	1.0	affirmative
at3g48750	at5g02220	ppi	symmetrical	1.0	affirmative
at2g19650	at3g51090	ppi	symmetrical	1.0	affirmative
at1g08430	at4g38690	ppi	symmetrical	1.0	affirmative
at4g37680	at5g40420	ppi	symmetrical	1.0	affirmative
at3g51920	at5g56030	ppi	symmetrical	1.55206211	affirmative
at1g63930	at5g03540	ppi	symmetrical	1.0	affirmative
at1g17280	at2g34250	ppi	symmetrical	1.0	affirmative
at1g75500	at4g35580	ppi	symmetrical	1.0	affirmative
at5g06320	at5g24920	ppi	symmetrical	1.0	affirmative
at1g17280	at5g19700	ppi	symmetrical	1.0	affirmative
at1g14700	at2g26330	ppi	symmetrical	1.0	affirmative
at5g63030	at5g64560	ppi	symmetrical	1.0	affirmative
at4g39400	at2g26710	regulation	asymmetrical	1.0	affirmative
at3g49580	at3g60820	ppi	symmetrical	1.0	affirmative
at2g20130	at3g13710	ppi	symmetrical	1.0	affirmative
at3g03210	at3g53720	ppi	symmetrical	1.0	affirmative
at1g16260	at3g18800	ppi	symmetrical	1.0	affirmative
at5g11260	at5g01550	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at1g50740	positive_regulation	asymmetrical	1.0	affirmative
at1g69810	at2g25000	ppi	symmetrical	1.0	affirmative
at1g51880	at2g41705	ppi	symmetrical	1.0	affirmative
at2g43790	at1g01480	phosphorylation	asymmetrical	1.0	affirmative
at5g01640	at5g41600	ppi	symmetrical	1.0	affirmative
at1g15900	at3g12180	ppi	symmetrical	1.0	affirmative
at1g11330	at4g30850	ppi	symmetrical	1.3075416695	affirmative
at1g55740	at4g29820	ppi	symmetrical	1.0	affirmative
at3g56370	at4g20790	ppi	symmetrical	1.0	affirmative
at1g16330	at5g23810	ppi	symmetrical	1.0	affirmative
at2g20180	at3g16190	positive_regulation	asymmetrical	1.0	affirmative
at1g56330	at3g13710	ppi	symmetrical	1.0	affirmative
at1g35670	at1g49720	phosphorylation	asymmetrical	1.0	affirmative
at4g37940	at5g21274	ppi	symmetrical	1.0	affirmative
at2g38330	at5g63030	ppi	symmetrical	1.0	affirmative
at2g25600	at5g14210	ppi	symmetrical	1.0	affirmative
at1g49620	at4g03270	ppi	symmetrical	1.0	affirmative
at2g46020	at3g11520	ppi	symmetrical	1.0	affirmative
at4g30850	at5g53390	ppi	symmetrical	1.0	affirmative
at3g57650	at4g13266	ppi	symmetrical	1.0	affirmative
at1g57720	at4g09000	ppi	symmetrical	1.0	affirmative
at4g01370	at2g25140	phosphorylation	asymmetrical	1.0	affirmative
at1g59560	at2g27290	ppi	symmetrical	1.0	affirmative
at1g06590	at3g57860	ppi	symmetrical	1.0	affirmative
at3g01090	at4g17770	phosphorylation	asymmetrical	1.0	affirmative
at3g21640	at4g23010	ppi	symmetrical	1.0	affirmative
at1g02380	at5g63770	ppi	symmetrical	1.0	affirmative
at3g27960	at5g17790	ppi	symmetrical	1.0	affirmative
at1g04310	at3g21630	ppi	symmetrical	1.0	affirmative
at1g14360	at5g58050	ppi	symmetrical	1.0	affirmative
at1g69670	at5g20920	ppi	symmetrical	1.0	affirmative
at3g26090	at5g64620	ppi	symmetrical	1.0	affirmative
at2g36010	at4g16143	ppi	symmetrical	1.0	affirmative
at4g04480	at5g37050	ppi	symmetrical	1.0	affirmative
at3g45640	at3g09030	phosphorylation	asymmetrical	1.0	affirmative
at3g48990	at4g19700	ppi	symmetrical	1.264995537	affirmative
at1g32310	at1g43800	ppi	symmetrical	1.0	affirmative
at1g17280	at4g28330	ppi	symmetrical	1.0	affirmative
at1g01790	at3g17000	ppi	symmetrical	1.0	affirmative
at3g12720	at3g28715	ppi	symmetrical	1.0	affirmative
at3g45640	at5g11050	phosphorylation	asymmetrical	1.0	affirmative
at2g38300	at3g49580	ppi	symmetrical	1.0	affirmative
at5g23880	at5g51660	ppi	symmetrical	1.0	affirmative
at2g01570	at4g02010	ppi	symmetrical	1.0	affirmative
at2g26180	at3g13720	ppi	symmetrical	1.0	affirmative
at1g71230	at3g21175	ppi	symmetrical	1.0	affirmative
at1g17280	at2g29250	ppi	symmetrical	1.0	affirmative
at2g01770	at4g37680	ppi	symmetrical	1.0	affirmative
at1g17840	at3g12180	ppi	symmetrical	1.0	affirmative
at4g28210	at4g37680	ppi	symmetrical	1.0	affirmative
at2g46830	at5g02810	ppi	symmetrical	1.0	affirmative
at1g33490	at5g23450	ppi	symmetrical	1.0	affirmative
at1g10210	at5g40440	ppi	symmetrical	1.0	affirmative
at3g19210	at4g26840	ppi	symmetrical	1.0	affirmative
at1g11000	at1g64900	ppi	symmetrical	1.0	affirmative
at3g54300	at5g06320	ppi	symmetrical	1.0	affirmative
at3g12180	at3g26110	ppi	symmetrical	1.0	affirmative
at2g04030	at4g23570	ppi	symmetrical	1.2965182225	affirmative
at2g01730	at5g23880	ppi	symmetrical	1.0	affirmative
at3g05150	at3g12180	ppi	symmetrical	1.0	affirmative
at2g36830	at5g49540	ppi	symmetrical	0.0	affirmative
at5g15210	at5g39760	ppi	symmetrical	1.0	affirmative
at1g26830	at3g06190	ppi	symmetrical	1.0	affirmative
at1g21240	at2g40460	ppi	symmetrical	0.0	affirmative
at3g25805	at4g16480	ppi	symmetrical	1.0	affirmative
at1g80865	at4g16620	ppi	symmetrical	1.0	affirmative
at1g56110	at3g11220	ppi	symmetrical	1.0	affirmative
at1g63430	at4g20790	ppi	symmetrical	1.0	affirmative
at3g14860	at4g12030	ppi	symmetrical	1.0	affirmative
at1g47640	at3g63380	ppi	symmetrical	1.0	affirmative
at4g18700	at5g24270	ppi	symmetrical	1.2191732735	affirmative
at3g59700	at5g37050	ppi	symmetrical	1.0	affirmative
at1g01010	at1g10030	ppi	symmetrical	1.0	affirmative
at1g80890	at5g37050	ppi	symmetrical	1.0	affirmative
at2g39510	at5g63030	ppi	symmetrical	1.0	affirmative
at1g21240	at3g47780	ppi	symmetrical	1.0	affirmative
at3g27770	at5g49540	ppi	symmetrical	1.0	affirmative
at2g23093	at3g12180	ppi	symmetrical	1.0	affirmative
at1g80300	at5g49540	ppi	symmetrical	1.0	affirmative
at3g58780	at5g23260	ppi	symmetrical	1.0	affirmative
at1g70610	at3g08040	ppi	symmetrical	1.0	affirmative
at4g18700	at5g27370	ppi	symmetrical	1.0	affirmative
at1g16170	at3g46370	ppi	symmetrical	1.0	affirmative
at3g04110	at5g11070	ppi	symmetrical	1.0	affirmative
at2g13610	at4g30850	ppi	symmetrical	1.0	affirmative
at3g54020	at4g13530	ppi	symmetrical	1.0	affirmative
at1g27290	at3g47960	ppi	symmetrical	1.0	affirmative
at1g07860	at2g25310	ppi	symmetrical	1.0	affirmative
at3g18480	at5g37050	ppi	symmetrical	1.0	affirmative
at3g56150	at5g11300	ppi	symmetrical	1.0	affirmative
at1g26260	at4g32040	ppi	symmetrical	1.0	affirmative
at1g71140	at3g17210	ppi	symmetrical	1.0	affirmative
at1g47640	at2g01770	ppi	symmetrical	1.0	affirmative
at3g59790	at1g04990	phosphorylation	asymmetrical	1.0	affirmative
at3g12180	at3g60220	ppi	symmetrical	1.0	affirmative
at1g35210	at1g68140	ppi	symmetrical	1.0	affirmative
at1g12680	at5g21274	ppi	symmetrical	1.0	affirmative
at5g46240	at5g59650	ppi	symmetrical	1.0	affirmative
at1g19700	at4g18830	ppi	symmetrical	1.0	affirmative
at1g34470	at5g67620	ppi	symmetrical	1.0	affirmative
at5g37050	at5g45780	ppi	symmetrical	1.0	affirmative
at1g68380	at5g06100	ppi	symmetrical	1.0	affirmative
at1g49230	at5g03345	ppi	symmetrical	1.0	affirmative
at3g07525	at3g58040	ppi	symmetrical	1.0	affirmative
at4g33950	at1g32900	regulation	asymmetrical	1.0	affirmative
at2g23980	at5g49540	ppi	symmetrical	1.0	affirmative
at4g18197	at5g59650	ppi	symmetrical	1.0	affirmative
at1g34640	at3g52850	ppi	symmetrical	1.0	affirmative
at3g14210	at4g26090	ppi	symmetrical	1.0	affirmative
at3g19930	at5g59650	ppi	symmetrical	1.9391932765	affirmative
at2g22425	at4g35080	ppi	symmetrical	1.0	affirmative
at3g52070	at4g01010	ppi	symmetrical	1.0	affirmative
at1g51880	at5g49540	ppi	symmetrical	1.0	affirmative
at4g20790	at5g01550	ppi	symmetrical	1.0	affirmative
at5g22220	at5g59970	ppi	symmetrical	1.0	affirmative
at4g11470	at4g20790	ppi	symmetrical	1.45530292	affirmative
at2g41705	at3g24460	ppi	symmetrical	1.0	affirmative
at1g51660	at1g55450	regulation	asymmetrical	2.2889013609999997	affirmative
at1g06890	at2g22425	ppi	symmetrical	1.0	affirmative
at1g58340	at3g03210	ppi	symmetrical	1.0	affirmative
at2g39660	at4g33430	ppi	symmetrical	1.0	affirmative
at3g66654	at5g50520	ppi	symmetrical	1.0	affirmative
at2g42870	at5g67110	ppi	symmetrical	1.0	affirmative
at5g55990	at5g57630	ppi	symmetrical	1.0	affirmative
at1g11330	at2g41400	ppi	symmetrical	1.3075416695	affirmative
at1g59580	at2g02080	phosphorylation	asymmetrical	1.0	affirmative
at1g14660	at5g37050	ppi	symmetrical	1.0	affirmative
at2g43350	at5g57050	ppi	symmetrical	1.0	affirmative
at1g78300	at4g37770	ppi	symmetrical	1.0	affirmative
at2g36960	at3g01320	ppi	symmetrical	1.171317138	affirmative
at1g59560	at3g08040	ppi	symmetrical	1.0	affirmative
at2g23790	at5g42980	ppi	symmetrical	1.0	affirmative
at1g34640	at5g19410	ppi	symmetrical	0.0	affirmative
at1g59730	at5g47530	ppi	symmetrical	1.0	affirmative
at3g20600	at4g29450	ppi	symmetrical	1.0	affirmative
at1g17200	at1g48210	ppi	symmetrical	1.0	affirmative
at1g66340	at4g14455	ppi	symmetrical	1.0	affirmative
at4g00720	at5g57560	regulation	asymmetrical	1.0	affirmative
at3g02130	at5g37050	ppi	symmetrical	1.0	affirmative
at1g65690	at2g01210	ppi	symmetrical	1.0	affirmative
at2g41090	at4g30960	ppi	symmetrical	1.3502549295	affirmative
at2g48010	at5g21274	ppi	symmetrical	1.0	affirmative
at5g50090	at5g63770	ppi	symmetrical	1.0	affirmative
at3g51920	at4g34380	ppi	symmetrical	1.55206211	affirmative
at1g53510	at3g51920	ppi	symmetrical	1.55206211	affirmative
at2g20180	at5g47070	positive_regulation	asymmetrical	1.0	affirmative
at1g30460	at5g23880	ppi	symmetrical	1.0	affirmative
at1g31812	at1g53730	ppi	symmetrical	1.0	affirmative
at3g26170	at4g20790	ppi	symmetrical	1.0	affirmative
at1g08140	at3g26830	ppi	symmetrical	1.0	affirmative
at2g20180	at1g66240	positive_regulation	asymmetrical	1.0	affirmative
at2g22490	at5g25460	ppi	symmetrical	1.0	affirmative
at3g48750	at4g22910	ppi	symmetrical	1.0	affirmative
at5g37050	at5g53130	ppi	symmetrical	1.0	affirmative
at1g17280	at3g60220	ppi	symmetrical	1.0	affirmative
at1g25320	at3g18800	ppi	symmetrical	1.0	affirmative
at1g29060	at2g40270	ppi	symmetrical	1.0	affirmative
at2g41400	at3g47220	ppi	symmetrical	1.0	affirmative
at1g69460	at2g41705	ppi	symmetrical	1.0	affirmative
at5g06100	at5g40640	ppi	symmetrical	1.0	affirmative
at3g56950	at4g14455	ppi	symmetrical	1.0	affirmative
at4g20790	at5g46240	ppi	symmetrical	1.0	affirmative
at3g43810	at4g35600	ppi	symmetrical	1.0	affirmative
at3g43810	at5g35410	ppi	symmetrical	1.0	affirmative
at1g69530	at5g25460	ppi	symmetrical	1.0	affirmative
at2g27230	at3g25710	ppi	symmetrical	0.0	affirmative
at2g20180	at4g17730	positive_regulation	asymmetrical	1.0	affirmative
at2g43510	at3g16310	ppi	symmetrical	1.0	affirmative
at3g54260	at5g17210	ppi	symmetrical	1.0	affirmative
at3g10640	at3g61320	ppi	symmetrical	1.0	affirmative
at1g34640	at5g12480	ppi	symmetrical	1.0	affirmative
at1g16410	at2g26180	ppi	symmetrical	1.0	affirmative
at1g63110	at4g34440	ppi	symmetrical	1.0	affirmative
at1g20610	at5g67260	ppi	symmetrical	1.0	affirmative
at1g75410	at4g08150	ppi	symmetrical	1.0	affirmative
at2g22810	at4g11280	ppi	symmetrical	1.0	affirmative
at1g07860	at4g30845	ppi	symmetrical	1.0	affirmative
at3g08040	at5g24130	ppi	symmetrical	1.0	affirmative
at1g19180	at5g63110	ppi	symmetrical	1.0	affirmative
at4g33950	at1g20440	phosphorylation	asymmetrical	1.0	affirmative
at1g17280	at2g21237	ppi	symmetrical	1.0	affirmative
at4g11330	at4g28530	phosphorylation	asymmetrical	1.0	affirmative
at1g50290	at2g36305	ppi	symmetrical	0.0	affirmative
at2g43790	at5g44420	regulation	asymmetrical	1.0	affirmative
at3g45640	at3g45240	phosphorylation	asymmetrical	1.0	affirmative
at1g14400	at1g55255	ppi	symmetrical	1.0	affirmative
at2g22425	at4g18205	ppi	symmetrical	1.0	affirmative
at5g19570	at5g21920	ppi	symmetrical	1.0	affirmative
at4g30840	at5g35630	ppi	symmetrical	1.0	affirmative
at1g78300	at4g33430	ppi	symmetrical	1.0	affirmative
at2g27970	at4g14310	ppi	symmetrical	1.0	affirmative
at3g59900	at5g62130	ppi	symmetrical	0.0	affirmative
at3g18800	at3g60720	ppi	symmetrical	1.0	affirmative
at1g43560	at4g14880	ppi	symmetrical	1.0	affirmative
at1g47220	at4g28650	ppi	symmetrical	1.0	affirmative
at1g59730	at2g45070	ppi	symmetrical	1.0	affirmative
at1g34640	at2g38290	ppi	symmetrical	0.0	affirmative
at4g18197	at4g20790	ppi	symmetrical	1.0	affirmative
at2g41400	at2g42770	ppi	symmetrical	1.0	affirmative
at1g34640	at5g17420	ppi	symmetrical	1.0	affirmative
at3g51920	at5g49760	ppi	symmetrical	1.55206211	affirmative
at1g47640	at2g03620	ppi	symmetrical	1.0	affirmative
at2g30020	at4g17870	ppi	symmetrical	1.0	affirmative
at2g16250	at3g17210	ppi	symmetrical	1.0	affirmative
at1g10950	at5g11890	ppi	symmetrical	1.0	affirmative
